story_id,clause_idx,clause_text,mode_label,top_count,Orientation,Action,Evaluation,Not Story,partition,narrators_gender
417,11,", and that's what I studied.",Action,2,1,2,0,0,train,Male
417,12,"I'm the only one in my family that's ever lift, left the state of Oklahoma.",Orientation,2,2,1,0,0,train,Male
417,13," I took the risk, an-and I think it is a risk, that the more risk that you take, the stronger your confidence grows.",Action,2,0,2,1,0,train,Male
417,14,Everybody goes through the same things you guys are going through.,Evaluation,2,0,1,2,0,train,Male
417,15,"We all struggle with it, you know",Evaluation,3,0,0,3,0,train,Male
417,16,", and I still struggle with it today.",Evaluation,2,0,1,2,0,train,Male
417,17,I'm not entirely free of it.,Evaluation,2,1,0,2,0,train,Male
418,0,When I was really little I think I had a few teachers when I was in kindergarten and first grade that I just adored.,Orientation,3,3,0,0,0,train,Female
418,1,And so I would come home and practice being a teacher.,Action,2,1,2,0,0,train,Female
418,2,"From then on, I kind of just thought that's what I wanted to do.",Orientation,2,2,0,1,0,train,Female
418,3,And I actually didn't know that I was dyslexic until I started my college career.,Orientation,2,2,0,1,0,train,Female
418,4,I did a little part-time internship in a first grade room,Action,2,1,2,0,0,train,Female
418,5," and in that classroom, there were kiddos with dyslexia.",Orientation,3,3,0,0,0,train,Female
418,6,"And so I was learning more with the teacher, just kind of asking questions.",Action,2,1,2,0,0,train,Female
418,7,"And the more that I learned about it, the more it hit home that that's exactly what was going on with me as a kiddo.",Orientation,2,2,0,1,0,train,Female
418,8,But it's amazing to get to teach student with dyslexia now.,Evaluation,3,0,0,3,0,train,Female
418,9,And know exactly what they're going through.,Evaluation,2,1,0,2,0,train,Female
418,10,It's just,Evaluation,1,0,1,1,1,train,Female
418,11,", it's really neat that they had that, they had that connection with me.",Evaluation,3,0,0,3,0,train,Female
419,0,I grew up in Honduras.,Orientation,3,3,0,0,0,train,Female
419,1,And I was always dreaming,Orientation,2,2,1,0,0,train,Female
419,2,", my mind was always dreaming.",Orientation,2,2,1,0,0,train,Female
419,3,"I knew that-that I didn't wan na be a doctor, that I didn't wan na be a lawyer.",Orientation,2,2,0,1,0,train,Female
419,4,"Uh, it was too formal for me.",Orientation,2,2,0,1,0,train,Female
419,5,"When I was little, when I was eight years old, I was making caramels, um, to sell in school, and um",Orientation,2,2,1,0,0,train,Female
419,6,", and today I'm making the same thing",Action,2,1,2,0,0,train,Female
419,7,", you know.",Not Story,2,1,0,0,2,train,Female
419,8," So when you see yourself, what you did when you were little -- what you really enjoyed doing -- just go back to that age.",Evaluation,2,0,1,2,0,train,Female
419,9,The point is really enjoying what you do.,Evaluation,2,0,1,2,0,train,Female
419,10,And it's not about so much about money,Evaluation,2,1,0,2,0,train,Female
419,11,-- of course money counts -- but you know,Evaluation,3,0,0,3,0,train,Female
419,12,", I think when you enjoy what you like to do, uh, you put your passion",Evaluation,2,1,0,2,0,train,Female
419,13," and you work so hard that eventually the money is gon na come because hard work, I mean, hard work is paid.",Action,1,1,1,1,0,train,Female
420,0,My name iss Ken Lightner,Orientation,3,3,0,0,0,train,Male
420,1,", I'm a computer game programmer right now.",Orientation,3,3,0,0,0,train,Male
420,2,It was not something I expected to do coming out of college.,Orientation,1,1,1,1,0,train,Male
420,3,I came out of college with a sociology degree,Action,2,1,2,0,0,train,Male
420,4," and I was as lost as some of you guys sound at that point, no clue what I needed to do.",Evaluation,2,0,1,2,0,train,Male
420,5,"Luckily for me, the IT industry was just sort of starting to be a thing.",Orientation,2,2,0,1,0,train,Male
420,6,"And what employers know when you have completed four years of college, is that you know how to learn new things.",Evaluation,2,1,0,2,0,train,Male
420,7,So yeah,Not Story,2,0,1,0,2,train,Male
420,8,", I just grabbed a textbook, I had some friends that were computer science majors and went at it.",Action,3,0,3,0,0,train,Male
420,9,"The nice thing about a video game company is they're basically over your shoulder, hey, what are you doing playing a video game?",Evaluation,2,0,1,2,0,train,Male
420,10,"You can take a break, play a video game, and get back to it.",Action,3,0,3,0,0,train,Male
420,11,But it's all,Orientation,2,2,1,0,0,train,Male
420,12,", I mean your success is what you've accomplished.",Orientation,1,1,1,1,0,train,Male
420,13,They don't really care how long you've been there or whether you took a three hour break one day to play half life or whatever.,Evaluation,1,1,1,1,0,train,Male
420,14,"It's all results oriented, right?",Evaluation,2,1,0,2,0,train,Male
420,15,"And you're with some very capable people, so",Orientation,2,2,0,1,0,train,Male
420,16,", it's a very competitive industry cuz there's a lot of people willing to do it for free.",Orientation,2,2,0,1,0,train,Male
421,0,"When I was a kid, I used to hide everything, like hide all the terrible details of my life.",Orientation,3,3,0,0,0,train,Female
421,1,And kind of pull them close to me and try to make them look like something else to other people when I told the story.,Orientation,2,2,1,0,0,train,Female
421,2,Yeah.,Not Story,2,0,0,1,2,train,Female
421,3,And I think when I was 17,Orientation,3,3,0,0,0,train,Female
421,4,and I went away to college,Orientation,3,3,0,0,0,train,Female
421,5,", I got very tired of trying to keep track of all my lies.",Action,1,1,1,1,0,train,Female
421,6,So I decided I would never tell a lie again.,Action,3,0,3,0,0,train,Female
421,7,I got to tired of it,Evaluation,2,1,0,2,0,train,Female
421,8,", I walked right in to my college roommate",Action,3,0,3,0,0,train,Female
421,9,", and I just kinda blurted out like, my mother left me when I was a baby",Action,3,0,3,0,0,train,Female
421,10,", my father doesn't want me",Orientation,2,2,1,0,0,train,Female
421,11,and my cousins all tried to rape me.,Orientation,2,2,1,0,0,train,Female
421,12,And I'm not a Christian anymore,Orientation,2,2,1,0,0,train,Female
421,13,", I don't believe in God, and I'm here on a scholarship.",Orientation,2,2,1,0,0,train,Female
421,14,And I don't think she spoke to me again for the rest of the semester,Evaluation,2,1,0,2,0,train,Female
421,15,", but basically I think that was a valuable accident I happened upon because after that I was just like the tell all girl.",Evaluation,3,0,0,3,0,train,Female
421,16,The tell too much girl.,Evaluation,3,0,0,3,0,train,Female
421,17,"And I think when I became a lesbian I continued to be that kind of person, telling everyone about it in a culture that was violently homophobic.",Evaluation,3,0,0,3,0,train,Female
422,0,How would you summarize just advice for the next generation?,Evaluation,1,1,0,1,1,train,Female&Male
422,1,Be clear about your goals.,Evaluation,2,1,0,2,0,train,Female&Male
422,2,"Think about the why you're doing it, not the how, don't follow somebody else's plan because it probably won't work for you",Evaluation,2,1,0,2,0,train,Female&Male
422,3,", you've got to create your own.",Orientation,1,1,1,1,0,train,Female&Male
422,4,"Yeah, I would say, plan your work and work your plan.",Action,2,0,2,1,0,train,Female&Male
422,5,Find what you love,Orientation,1,1,1,1,0,train,Female&Male
422,6,and that's the toughest thing in the world.,Evaluation,3,0,0,3,0,train,Female&Male
422,7,One of the toughest things is finding out what you love,Evaluation,3,0,0,3,0,train,Female&Male
422,8," and then figure out how to do what you love, make a living off of it and help someone else.",Orientation,1,1,1,1,0,train,Female&Male
422,9,Put those three things together,Action,2,0,2,1,0,train,Female&Male
422,10,and that's a recipe for what you are supposed to be doing on this planet.,Evaluation,2,1,0,2,0,train,Female&Male
422,11,That's just my belief.,Evaluation,3,0,0,3,0,train,Female&Male
423,0,may make you no money at all,Evaluation,2,0,1,2,0,train,Male
423,1,", and it's your own time",Evaluation,2,1,0,2,0,train,Male
423,2," and efforts going into it, well, you can control that.",Evaluation,2,0,1,2,0,train,Male
423,3,You can make that happen,Evaluation,2,0,1,2,0,train,Male
423,4,", you know.",Not Story,2,0,0,1,2,train,Male
423,5,I was doing a comic book every evening from the point I got home at 6 o'clock,Action,3,0,3,0,0,train,Male
423,6,", I was working up until two in the morning, doing a page a day to get my first comic book printed.",Action,3,0,3,0,0,train,Male
423,7,"You just have to, in a way, consider that like, you may have to be doing a job that is less than ideal to get by.",Evaluation,2,0,1,2,0,train,Male
423,8,"Which is, oh, I don't know...",Not Story,2,0,0,1,2,train,Male
423,9,a majority of the human race.,Orientation,2,2,0,1,0,train,Male
423,10,You know,Not Story,2,0,0,1,2,train,Male
423,11,", but the thing is, there is always a way for us to participate in whatever creative pursuits that you want to follow.",Evaluation,2,1,0,2,0,train,Male
423,12,There's an option for us to be part of that.,Evaluation,2,1,0,2,0,train,Male
424,0,I've really liked Math and Science.,Orientation,3,3,0,0,0,train,Female
424,1,"So I thought, hey, maybe I should go into engineering.",Orientation,3,3,0,0,0,train,Female
424,2,But I also liked medicine,Orientation,3,3,0,0,0,train,Female
424,3,", and so the summer before my senior year of high school",Orientation,2,2,1,0,0,train,Female
424,4,", I did a summer program and got to explore different types of engineering.",Action,2,1,2,0,0,train,Female
424,5,And found Biomedical Engineering,Orientation,2,2,1,0,0,train,Female
424,6,and it was the perfect marriage of kind of what I like to do.,Orientation,2,2,0,1,0,train,Female
424,7,So I went on and pursued my PhD,Action,2,1,2,0,0,train,Female
424,8,", and I'm currently the Director of Research",Orientation,2,2,1,0,0,train,Female
424,9,and Develop for Sports Medicine.,Orientation,2,2,1,0,0,train,Female
424,10,So I think the biggest thing to keep in mind is just having an open mind.,Evaluation,3,0,0,3,0,train,Female
424,11,Be open to everything.,Evaluation,3,0,0,3,0,train,Female
424,12,"It doesn't mean you have to agree with everything, but just see it from that perspective.",Evaluation,2,1,0,2,0,train,Female
424,13,"And it'll change the way you think, it'll make you more innovative",Evaluation,2,1,0,2,0,train,Female
424,14,", it'll make you more creative.",Evaluation,2,0,1,2,0,train,Female
425,0,and economics.,Not Story,2,1,0,0,2,train,Male
425,1,I started my career at the World Bank.,Orientation,2,2,1,0,0,train,Male
425,2,"But, I've met people who have said, "" Come on",Action,2,1,2,0,0,train,Male
425,3,", you worked so hard "" and now this is what you're doing",Action,2,1,2,0,0,train,Male
425,4,", "" you're doing children's art? ''",Action,2,0,2,1,0,train,Male
425,5,"You just have to take it as a challenge, you know, fire yourself up",Action,3,0,3,0,0,train,Male
425,6,and you say,Action,2,1,2,0,0,train,Male
425,7,", "" Oh no no no, I don't want to fail. ''",Evaluation,1,1,1,1,0,train,Male
425,8,"And-and not only that, but I don't want to rationalize my failure, because mind is very tricky.",Evaluation,1,1,1,1,0,train,Male
425,9,You fail,Action,2,1,2,0,0,train,Male
425,10," and then you say, "" No, it's not your fault",Action,2,1,2,0,0,train,Male
425,11,", '' "" I mean, these people are bad",Evaluation,3,0,0,3,0,train,Male
425,12,", the situation is awful. ''",Evaluation,3,0,0,3,0,train,Male
425,13,No no no no,Not Story,2,0,1,0,2,train,Male
425,14,", you do not rationalize.",Action,3,0,3,0,0,train,Male
426,0,"Uh, was kind of a restless soul",Orientation,3,3,0,0,0,train,Male
426,1,", I guess.",Orientation,2,2,0,1,0,train,Male
426,2,Changed majors from biology to geology 'cause,Action,2,1,2,0,0,train,Male
426,3," I came to the realization that although these things interested me, I didn't really want to...",Orientation,3,3,0,0,0,train,Male
426,4,earn a living that way.,Orientation,2,2,1,0,0,train,Male
426,5,And so I continued with three years of grad school,Action,2,1,2,0,0,train,Male
426,6,", and then I guess you'd say dropped out",Action,2,1,2,0,0,train,Male
426,7,-- I'm a drop-out.,Evaluation,2,1,0,2,0,train,Male
426,8,[laughs,Not Story,2,0,1,0,2,train,Male
426,9,] And I moved to Colorado and didn't really know what I was gon na do,Action,2,1,2,0,0,train,Male
426,10,", but I-I had to somehow work in the mountains.",Orientation,3,3,0,0,0,train,Male
426,11,That's all I really cared about at that time.,Orientation,2,2,0,1,0,train,Male
426,12,Then a guy I climbed with knew something about boot repair,Orientation,3,3,0,0,0,train,Male
426,13,", and we took a very small amount of money and bought some boot repair machinery and a little tiny bit of, uh, retail goods and opened a store.",Action,3,0,3,0,0,train,Male
426,14,"And then gradually, the whole thing grew",Evaluation,2,1,0,2,0,train,Male
426,15,", you know, over 30 years now, and here we are.",Evaluation,3,0,0,3,0,train,Male
426,16,"If you really don't know where you're headed, um, I guess I'd say don't get yourself just locked into something you can't get out of.",Evaluation,3,0,0,3,0,train,Male
427,0,So I graduated from UConn with an international business management degree.,Orientation,2,2,1,0,0,train,Female
427,1,"After I graduated, my parents ' neighbors came over.",Orientation,2,2,1,0,0,train,Female
427,2,And their neighbors worked at Travelers,Orientation,2,2,1,0,0,train,Female
427,3,", and they were looking for entry level people to come in and work in global sourcing.",Orientation,2,2,1,0,0,train,Female
427,4,Global sourcing had just started.,Orientation,3,3,0,0,0,train,Female
427,5,I didn't know a ton about insurance,Action,1,1,1,1,0,train,Female
427,6,", so when he told me about it I just did some research online.",Action,2,1,2,0,0,train,Female
427,7,So I learned a little bit insurance,Action,2,1,2,0,0,train,Female
427,8,and then that's when I decided to give my neighbor my resume and see if it would be a good fit.,Action,2,1,2,0,0,train,Female
427,9,And now currently I'm the Director of Operations in Travelers Investigative Services.,Orientation,2,2,0,1,0,train,Female
427,10,We do the external investigations on insurance fraud.,Action,2,0,2,1,0,train,Female
427,11,"And I'm responsible for the operations, analytics, compliance and financials for Investigative Services.",Orientation,3,3,0,0,0,train,Female
428,0,I'm Jackie Gamboa,Orientation,3,3,0,0,0,train,Female
428,1,", and I am now a PhD holder.",Orientation,3,3,0,0,0,train,Female
428,2,"If you were here two weeks ago, I would still introduce myself as a fifth-year PhD candidate.",Orientation,2,2,1,0,0,train,Female
428,3,"So it's kinda weird, but yeah so I have a PhD in chemistry",Orientation,2,2,0,1,0,train,Female
428,4,", and I will be walking next weekend.",Orientation,2,2,1,0,0,train,Female
428,5,I am actually from Mexico,Orientation,3,3,0,0,0,train,Female
428,6,", and I was the first one to graduate from a university in the US with my bachelor's five years ago.",Orientation,2,2,1,0,0,train,Female
428,7,And now I will be the first one and only one to graduate with a PhD.,Orientation,2,2,1,0,0,train,Female
428,8,"What was your experience journey through the first year, until now you're getting ready to graduate?",Orientation,3,3,0,0,0,train,Female
428,9,Cuz I know you probably feel very excited that you are officially Dr. Jackie.,Evaluation,2,1,0,2,0,train,Female
428,10,So talk a little bit about that.,Orientation,2,2,1,0,0,train,Female
428,11,"Yeah, so I did my bachelor's in chemistry.",Orientation,2,2,1,0,0,train,Female
428,12,And it was kinda natural that I was gon na go and do my PhD in chemistry.,Orientation,2,2,1,0,0,train,Female
428,13,"Somehow, I knew that that was the right thing to do.",Evaluation,3,0,0,3,0,train,Female
428,14,I didn't know what I was gon na do with it.,Orientation,2,2,1,0,0,train,Female
428,15,I don't know if the job that I get next or in 15 years will have anything to do with my PhD,Orientation,2,2,1,0,0,train,Female
428,16,", but I know it's worth it.",Evaluation,3,0,0,3,0,train,Female
429,0,"19 years ago, actually, I started working for SLUG Magazine.",Action,2,1,2,0,0,train,Female
429,1,"The previous owner of SLUG heard about me, and called me up and asked me to shoot a cover.",Orientation,2,2,1,0,0,train,Female
429,2,"So that's how I first became a staff member of SLUG, was shooting a cover.",Evaluation,1,1,1,1,0,train,Female
429,3,"And then from that point forward, I became a managing editor",Orientation,2,2,1,0,0,train,Female
429,4,", and then two years later, I had the opportunity to take over the magazine",Orientation,2,2,1,0,0,train,Female
429,5,", and that's when I officially became editor and then publisher.",Action,2,0,2,1,0,train,Female
429,6,And I've always felt different from my family,Orientation,2,2,0,1,0,train,Female
429,7,", and from kind of being part of the peer group that I grew up in, I just always didn't quite connect.",Orientation,2,2,0,1,0,train,Female
429,8,"But then I kind of learned to appreciate Salt Lake City for what it is, and the work here that we could do to find others that feel that way.",Evaluation,1,1,1,1,0,train,Female
429,9,"Where they may not feel that way at home, or at school, or in a lot of other environments.",Evaluation,3,0,0,3,0,train,Female
429,10,"But here in SLUG Magazine, we can really appreciate them for being different.",Evaluation,3,0,0,3,0,train,Female
429,11,"I think it goes back to that love, right?",Evaluation,3,0,0,3,0,train,Female
429,12,"I really love doing what I do, and hearing these stories from these individuals that come up to you and say hey",Evaluation,2,1,0,2,0,train,Female
429,13,", I would not be where I am today if it wasn't for my experience with SLUG Magazine.",Evaluation,2,1,0,2,0,train,Female
429,14,"Hearing that feedback and that validation from other individuals about how we've affected their lives in a positive way, and that's priceless.",Evaluation,2,0,1,2,0,train,Female
430,0,"So I grew up in Nanjing, China.",Orientation,3,3,0,0,0,train,Female
430,1,And when I was a baby I lost my right leg in a fire that happened.,Orientation,2,2,1,0,0,train,Female
430,2,Shortly after that I was just abandoned on the street.,Orientation,2,2,1,0,0,train,Female
430,3,Later found at a year and a half old and taken to the local government orphanage.,Orientation,2,2,1,0,0,train,Female
430,4,"But fortunately for me, I was adopted when I was seven years old and came here to the states.",Orientation,2,2,1,0,0,train,Female
430,5,"And when I was 14 years old, I received a running prosthetic.",Orientation,2,2,1,0,0,train,Female
430,6,"The day that I ran, I remember it being one of the most traumatizing days of my whole life.",Evaluation,2,0,1,2,0,train,Female
430,7,Because that was the first time that I was gon na have to be out.,Orientation,2,2,0,1,0,train,Female
430,8,"I was gon na have to show people that this is who I am, that I couldn't hide, that I was an amputee.",Action,2,1,2,0,0,train,Female
430,9,I got out there,Action,2,1,2,0,0,train,Female
430,10,and I started running,Action,3,0,3,0,0,train,Female
430,11,and I realized I love to do this.,Evaluation,3,0,0,3,0,train,Female
430,12,This is so liberating.,Evaluation,3,0,0,3,0,train,Female
430,13,"This is so freeing, because here I am out",Evaluation,3,0,0,3,0,train,Female
430,14,and this is who I am.,Evaluation,3,0,0,3,0,train,Female
430,15,"I don't think you ever get to one moment, have one experience",Evaluation,3,0,0,3,0,train,Female
430,16,and you totally accept everything about who you are.,Evaluation,3,0,0,3,0,train,Female
430,17,That's a life long journey.,Evaluation,2,1,0,2,0,train,Female
430,18,But I think the start of that is finding something that allows you to be you.,Evaluation,2,0,1,2,0,train,Female
431,0,I figured,Action,1,0,1,1,1,train,Female
431,1,", you know, the things that really make me happy are the things that I've started on the side, my passion projects.",Evaluation,3,0,0,3,0,train,Female
431,2,Which are for example a to-do app called Teuxdeux.,Orientation,3,3,0,0,0,train,Female
431,3,That was just a side project that has accidentally sort of turned into a small business.,Orientation,3,3,0,0,0,train,Female
431,4,Then there is my blog Swiss Miss,Orientation,3,3,0,0,0,train,Female
431,5,", it's a design blog that I just started for myself to keep track of the things I see.",Orientation,3,3,0,0,0,train,Female
431,6,"And then there's Tattly, a temporary tattoo company that I started as a joke which has also grown into a 14 people company now.",Orientation,3,3,0,0,0,train,Female
431,7,"Do you feel like it takes like a certain, like getting to like financial stability to be able to then kind of do those sort of things?",Evaluation,1,1,0,1,1,train,Female
431,8,"No, cause I always just, nope.",Evaluation,3,0,0,3,0,train,Female
431,9,"If there's a will, there's a way.",Evaluation,3,0,0,3,0,train,Female
432,0,"My parents divorced when I was nine, and.",Orientation,2,2,1,0,0,train,Male
432,1,Went up on this big adventure,Action,2,1,2,0,0,train,Male
432,2,", and it turned into a big sailing trip",Orientation,1,1,1,1,0,train,Male
432,3,", and we were three years, the whole adventure.",Orientation,3,3,0,0,0,train,Male
432,4,"When I finished the trip, I wound up, uh, back in Seattle",Orientation,2,2,1,0,0,train,Male
432,5,", but I just started getting really tired of the daily grind, the nine to five.",Action,2,1,2,0,0,train,Male
432,6,I'm not really sure what it was.,Evaluation,2,1,0,2,0,train,Male
432,7,I just started losing traction,Action,2,0,2,1,0,train,Male
432,8,", and I needed some big goal to motivate me.",Evaluation,2,0,1,2,0,train,Male
432,9,I needed something to happen.,Evaluation,2,0,1,2,0,train,Male
432,10,"And I started thinking about the VendÃ © e Globe, which is the non-stop around-the-world race that no American had finished.",Action,3,0,3,0,0,train,Male
432,11,And so I-I just stuck it out and was real careful,Action,2,0,2,1,0,train,Male
432,12,and I made it to the finish and had this great welcome in France.,Action,2,0,2,1,0,train,Male
432,13,"One important factor for me to handle all this, in all these different things I want to do, is to come to a conclusion not so much about what you want to do, but how you want to do it.",Evaluation,3,0,0,3,0,train,Male
433,0,footsteps and becoming a doctor.,Not Story,1,1,1,0,1,train,Male
433,1,I did not enjoy sciences in college.,Orientation,2,2,0,1,0,train,Male
433,2,"And I said to my father, "" I'm passing",Orientation,2,2,1,0,0,train,Male
433,3,", but I really don't enjoy it.",Orientation,2,2,0,1,0,train,Male
433,4,""" And I don't know if that's really the way I want to go.",Orientation,2,2,0,1,0,train,Male
433,5,""" I don't know where I got this crazy idea",Orientation,2,2,0,1,0,train,Male
433,6,", but I think "" I really want to run a school",Orientation,1,1,1,1,0,train,Male
433,7,. '',Not Story,3,0,0,0,3,train,Male
433,8," Now, how do you know which risks are worth taking and which ones aren't?",Evaluation,2,0,0,2,1,train,Male
433,9, Very simple.,Evaluation,3,0,0,3,0,train,Male
433,10,If you take the risk,Action,2,0,2,1,0,train,Male
433,11,and it fails,Evaluation,2,0,1,2,0,train,Male
433,12,", you know that you took the wrong one.",Evaluation,3,0,0,3,0,train,Male
433,13,There is no way of knowing.,Evaluation,3,0,0,3,0,train,Male
433,14, What if I end up getting pigeon-holed in this career that I can't get out of?,Evaluation,2,0,0,2,1,train,Male
433,15, You know what?,Evaluation,3,0,0,3,0,train,Male
433,16,Can I tell you something?,Evaluation,2,0,1,2,0,train,Male
433,17,You're worrying about nothing.,Evaluation,3,0,0,3,0,train,Male
433,18,"If you don't like it, the way that society is today, you can stop.",Evaluation,2,0,1,2,0,train,Male
433,19,"As long as you find another job, you move to that job!",Evaluation,2,0,1,2,0,train,Male
433,20,The first place may not be your favorite job.,Evaluation,3,0,0,3,0,train,Male
433,21,You may find it's the worst place you ever worked in your life.,Evaluation,3,0,0,3,0,train,Male
433,22,But don't make the mistake of not trying.,Evaluation,2,0,1,2,0,train,Male
434,0,when I was about 23,Orientation,3,3,0,0,0,train,Female
434,1,-- and I knew nothing about fashion,Orientation,3,3,0,0,0,train,Female
434,2,", I knew no one",Orientation,3,3,0,0,0,train,Female
434,3,-- I remember the night before the opening,Orientation,2,2,0,1,0,train,Female
434,4,", I was crying and ironing in the shop.",Action,3,0,3,0,0,train,Female
434,5,"Crying and ironing, thinking, "" Who did I think I was "" that I could do this? ''",Action,3,0,3,0,0,train,Female
434,6,"Crying, ironing, crying.",Action,3,0,3,0,0,train,Female
434,7,I finally went home at 4 o'clock to be open again at 9am in the morning.,Action,3,0,3,0,0,train,Female
434,8,"And that day, I had lines outside my shop.",Orientation,2,2,0,1,0,train,Female
434,9,That day I did the turnover I hoped I'd do in a week.,Action,2,0,2,1,0,train,Female
434,10,I did it in that day.,Action,2,0,2,1,0,train,Female
434,11,"In a week, I did the turnover I hoped I'd do in a month.",Action,2,0,2,1,0,train,Female
434,12,And it never stopped.,Evaluation,2,0,1,2,0,train,Female
434,13,It went on from there.,Evaluation,2,0,1,2,0,train,Female
434,14,"As you achieve success, along will come people who want to spoil it.",Evaluation,2,0,1,2,0,train,Female
434,15,"And that is, um, difficult.",Evaluation,3,0,0,3,0,train,Female
434,16,It's not easy.,Evaluation,3,0,0,3,0,train,Female
434,17,"But I believe that when you do put yourself on this journey, it's actually about a journey of self-expression",Evaluation,3,0,0,3,0,train,Female
434,18,", it's a journey about how you live your life",Evaluation,3,0,0,3,0,train,Female
434,19,", and it's a huge personal growth journey.",Evaluation,3,0,0,3,0,train,Female
435,0,August of 2005,Orientation,3,3,0,0,0,train,Female
435,1,", I lost everything to Hurricane Katrina.",Orientation,3,3,0,0,0,train,Female
435,2,And then September of 2005 was when I received my cancer diagnosis.,Orientation,3,3,0,0,0,train,Female
435,3,So it's like this happened,Orientation,2,2,1,0,0,train,Female
435,4,and then this happened.,Orientation,2,2,1,0,0,train,Female
435,5,"And so, hey, you're a veteran now.",Orientation,2,2,0,1,0,train,Female
435,6,And I really didn't know what that meant.,Orientation,2,2,0,1,0,train,Female
435,7,Mm-hm.,Not Story,3,0,0,0,3,train,Female
435,8,But it basically meant that I was on my own.,Orientation,2,2,0,1,0,train,Female
435,9,And I had thought at that particular time that maybe I was an isolated case,Orientation,3,3,0,0,0,train,Female
435,10,and then I saw that there were tens of thousands of women veterans who were homeless.,Orientation,2,2,1,0,0,train,Female
435,11,Is that what helped motivate you to provide this non-profit organization for homeless women and children?,Orientation,2,2,0,1,0,train,Female
435,12,"Yes, it definitely was.",Evaluation,2,1,0,2,0,train,Female
435,13,"It's ultimately like everything came full circle, that maybe this is why I went through these things.",Evaluation,2,1,0,2,0,train,Female
435,14,"So I had to be that catalyst, to be that voice for this forgotten population.",Evaluation,2,0,1,2,0,train,Female
436,0,My name is David Shotts,Orientation,3,3,0,0,0,train,Male
436,1,", I'm the Vice President at Ascend Insurance Brokerage",Orientation,3,3,0,0,0,train,Male
436,2,and we work directly with the entertainment industry.,Orientation,3,3,0,0,0,train,Male
436,3,"So, we work with music venues, music festivals, touring artists, event safety, event security companies.",Orientation,3,3,0,0,0,train,Male
436,4,I kinda got into this industry by accident.,Orientation,1,1,1,1,0,train,Male
436,5,I was playing in a band,Orientation,2,2,1,0,0,train,Male
436,6," and we were touring the country, and having a lot of fun, and not really thinking about insurance, to be quite honest.",Action,2,1,2,0,0,train,Male
436,7,"My broker said no one knows this industry like you, come to work for me",Orientation,2,2,1,0,0,train,Male
436,8,", and I have just kind of found out I was really good at it.",Evaluation,2,1,0,2,0,train,Male
436,9,It's cool because I'll talk to people,Evaluation,1,1,1,1,0,train,Male
436,10,and I'll tell them,Action,2,1,2,0,0,train,Male
436,11," what I do and most commonly people are like, I didn't even know you could get insurance for that.",Action,2,0,2,1,0,train,Male
436,12,I think it's kind of the beauty of the industry is that the insurance is everywhere.,Evaluation,2,1,0,2,0,train,Male
436,13,"It doesn't just stop with home, auto, life.",Orientation,2,2,0,1,0,train,Male
436,14,"So if you're into extreme sports, I know a brokerage in California that focuses on extreme sports.",Orientation,3,3,0,0,0,train,Male
436,15,"If you're into hunting and fishing, I know underwriters that specialize in that industry.",Orientation,3,3,0,0,0,train,Male
436,16,Get an idea of what's out there.,Action,1,1,1,1,0,train,Male
436,17,"If you're sitting there going I'm not quite sure what I wan na do in this industry, that's okay.",Action,1,1,1,1,0,train,Male
436,18,"As I said earlier, there's a lot of opportunity in this industry so feel around.",Evaluation,1,1,1,1,0,train,Male
437,0,"So, I'm Rafi, I'm 20 years old.",Orientation,3,3,0,0,0,train,Male
437,1,"I've got one year left at UCLA, thinking about career choices after I'm graduating and education's always been on my mind.",Orientation,3,3,0,0,0,train,Male
437,2,"But I have different messages coming from my family, from my friends who are like",Orientation,2,2,1,0,0,train,Male
437,3,", is that really the right decision for you.",Evaluation,2,1,0,2,0,train,Male
437,4,"Well, my mother was desperate for me to be a dancer.",Orientation,2,2,1,0,0,train,Male
437,5,And I actually had a scholarship to the Joffrey Ballet.,Orientation,2,2,1,0,0,train,Male
437,6,"I didn't take it, much to my mother's chagrin.",Evaluation,2,1,0,2,0,train,Male
437,7,I actually thought about it.,Evaluation,2,0,1,2,0,train,Male
437,8,But I realized,Evaluation,2,0,1,2,0,train,Male
437,9,", you know what, that was her passion.",Evaluation,3,0,0,3,0,train,Male
437,10,You go do it.,Action,2,0,2,1,0,train,Male
437,11,I don't wan na do it.,Evaluation,3,0,0,3,0,train,Male
437,12,It's good for you to be open to your parents,Evaluation,2,1,0,2,0,train,Male
437,13,", and friends asking you and questioning you.",Orientation,1,1,1,1,0,train,Male
437,14,That's a healthy thing.,Evaluation,2,0,1,2,0,train,Male
437,15,"But be clear about what drives you, not what other people want for you to have.",Action,2,1,2,0,0,train,Male
437,16,So you've got to have something that gets you up before the alarm gets you up.,Action,2,0,2,1,0,train,Male
437,17,You got ta have something that makes you stay up that extra hour because it's not a job,Action,2,0,2,1,0,train,Male
437,18,", it's a passion.",Evaluation,2,0,1,2,0,train,Male
438,0,I'm a hands-on guy.,Orientation,3,3,0,0,0,train,Male
438,1,I could never be a good boss because I can't sit at a desk and manage.,Orientation,2,2,1,0,0,train,Male
438,2,I'd hire someone to manage,Action,3,0,3,0,0,train,Male
438,3,and I'd rather work on the cars,Action,2,0,2,1,0,train,Male
438,4,", but that's what I like to do.",Evaluation,2,0,1,2,0,train,Male
438,5,I like to work with my hands.,Orientation,1,1,1,1,0,train,Male
438,6,I mean,Action,1,0,1,1,1,train,Male
438,7,", ever since I was five, I was working with my hands with my father.",Orientation,2,2,1,0,0,train,Male
